observation_id,text,kind,source_kind,attribute_key,attribute_value,relation_type,peer_entity_id,peer_entity_name,direction,source_chunk_ids_json,source_chunk_ids_pipe
obs_0a437ee73ee0,主机型号：MANB&W6L70MCE,attribute,entity_attribute,主机型号,MANB&W6L70MCE,,,,,[499],499
obs_0a458d6e6831,被 主机各缸示功考克必须保持畅通 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_b48d1f73a8ec68f6,主机各缸示功考克必须保持畅通,incoming,[511],511
obs_0a53887d352f,与 冷却管 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_85b18d27edce6d08,冷却管,outgoing,[466],466
obs_0a6dbce33a20,与 曲轴也略有弯曲 存在 表现为 关系,relation_projection,relation,,,表现为,ent_b4b4922a64851ca5,曲轴也略有弯曲,outgoing,[501],501
obs_0a8293b926e1,被 活塞头内部冷却腔 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_a7877ccacf3bf20d,活塞头内部冷却腔,incoming,[475],475
obs_0aa3e608a25d,被 主机后部有咚、咚的撞击声 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_16d3508a9bc19389,主机后部有咚、咚的撞击声,incoming,[463],463
obs_0aaa575b9fad,与 回油阀调节杆 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_a70e343c028828b5,回油阀调节杆,outgoing,[480],480
obs_0ac11f1c508d,被 FH 轮 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_f4521945079e5f1b,FH 轮,incoming,[482],482
obs_0ac5ed07e071,与 燃油滤器 存在 适用于 关系,relation_projection,relation,,,适用于,ent_16e37ef03d6594d0,燃油滤器,outgoing,[509],509
obs_0ac880c00ee7,被 第 2 缸缸头出水温度高于其他缸 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_0e937c0f32579bbc,第 2 缸缸头出水温度高于其他缸,incoming,[509],509
obs_0ad558684251,被 安装压力表 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_0f7334a7ae8ff0b5,安装压力表,incoming,[471],471
obs_0ada6e2e7776,被 JH 轮主机第 6 缸后主轴承螺栓断裂事故 以 采取 关系连接,relation_projection,relation,,,采取,ent_d26653dde3111ea5,JH 轮主机第 6 缸后主轴承螺栓断裂事故,incoming,[501],501
obs_0ae1cc0dd6cd,被 JYH 轮主机 No.4 缸曲柄销机损事故 以 采取 关系连接,relation_projection,relation,,,采取,ent_405a83eb1cbc0125,JYH 轮主机 No.4 缸曲柄销机损事故,incoming,[503],503
obs_0afc90f68cf7,被 对第 2、3、7 缸吊缸检查 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_958908a97cbfba24,对第 2、3、7 缸吊缸检查,incoming,[493],493
obs_0afc921171c6,与 第 4 缸 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_d9922298e0f646d2,第 4 缸,outgoing,[493],493
obs_0b3831f9fd57,与 缸套异常磨损 存在 表现为 关系,relation_projection,relation,,,表现为,ent_19a7d79d26e65168,缸套异常磨损,outgoing,[507],507
obs_0bb1b20ea955,损失时间：20 小时,attribute,entity_attribute,损失时间,20 小时,,,,,[459],459
obs_0bb49b6d4c81,与 主机 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_c36804f0e8a37b9b,主机,outgoing,[466],466
obs_0bbdcd190918,与 曲柄销颈 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_33e6c6b62bc5de68,曲柄销颈,outgoing,[503],503
obs_0bde976156e8,被 该轮 以 发生 关系连接,relation_projection,relation,,,发生,ent_66d5077182c2094d,该轮,incoming,[512],512
obs_0bec5b026b63,被 CH 轮主机增压器轴承多次烧毁、转子损坏 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_5f768272d7c09e3d,CH 轮主机增压器轴承多次烧毁、转子损坏,incoming,[496],496
obs_0c167b07f9da,与 日用柜 存在 适用于 关系,relation_projection,relation,,,适用于,ent_6a2cdabc14034108,日用柜,outgoing,[509],509
obs_0c24e6772bd6,与 排气阀阀盘与阀杆过渡圆角部位疲劳断裂 存在 表现为 关系,relation_projection,relation,,,表现为,ent_e3237e6555e000de,排气阀阀盘与阀杆过渡圆角部位疲劳断裂,outgoing,[491],491
obs_0c33ba76378d,被 换新 10 组口琴阀 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_a82cbe931e3e70b7,换新 10 组口琴阀,incoming,[466],466
obs_0c5dac1c2168,与 排温变化表现为较缓慢而非突变 存在 导致 关系,relation_projection,relation,,,导致,ent_6f11f4be5010fd13,排温变化表现为较缓慢而非突变,outgoing,[480],480
obs_0c63c9023d78,与 第 6 缸 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_866d3755cd6efd2e,第 6 缸,outgoing,[501],501
obs_0c8a2cbe63f7,被 JYH 轮主机 No.4 缸曲柄销机损事故 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_405a83eb1cbc0125,JYH 轮主机 No.4 缸曲柄销机损事故,incoming,[503],503
obs_0c9fc6d50275,被 漏气 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_d5f1c2dec16585cd,漏气,incoming,[511],511
obs_0ccd467c899d,涉及气缸：第 2、3、7 缸,attribute,entity_attribute,涉及气缸,第 2、3、7 缸,,,,,[493],493
obs_0cf0add80b84,与 散货舱 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_59110fe14a4f95e4,散货舱,outgoing,[461],461
obs_0cf2d3f6202c,被 FH 轮主机高压油泵柱塞多次咬伤、咬死 以 教训为 关系连接,relation_projection,relation,,,教训为,ent_0a6c17933faa6ed2,FH 轮主机高压油泵柱塞多次咬伤、咬死,incoming,[481],481
obs_0d164c5bcd5c,被 GHM 轮超负荷运行引发主机机损 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_21febfdee77722e3,GHM 轮超负荷运行引发主机机损,incoming,[484],484
obs_0d632b039cbf,与 主机 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_c36804f0e8a37b9b,主机,outgoing,[491],491
obs_0d7114ee6812,被 凸轮轴焊接部位再次断裂事故 以 教训为 关系连接,relation_projection,relation,,,教训为,ent_2bf51d8a5ce4e135,凸轮轴焊接部位再次断裂事故,incoming,[514],514
obs_0d7904f3db08,被 JH 轮主机第 6 缸后主轴承螺栓断裂事故 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_d26653dde3111ea5,JH 轮主机第 6 缸后主轴承螺栓断裂事故,incoming,[501],501
obs_0d7a5555e3ed,被 PNH 轮主机排气阀凸轮移位 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_26683c27c64f939c,PNH 轮主机排气阀凸轮移位,incoming,[491],491
obs_0db6baf0442a,被 滚轮窜动和撞击 以 导致 关系连接,relation_projection,relation,,,导致,ent_076261799ed2e6bf,滚轮窜动和撞击,incoming,[465],465
obs_0dc03546c8d4,被 ××轮主机排气阀断裂掉入气缸事故 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_dcc15422c1135ace,××轮主机排气阀断裂掉入气缸事故,incoming,[489],489
obs_0dcbcf59cd9a,被 JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_43a29fa6a565390b,JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损,incoming,[460],460
obs_0de22241c5e1,与 油柜 存在 适用于 关系,relation_projection,relation,,,适用于,ent_e709f42e5375240d,油柜,outgoing,[461],461
obs_0dee3b40b6c2,被 安全阀先后起跳 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_5791f7871da1ff73,安全阀先后起跳,incoming,[510],510
obs_0def7b84a1b7,与 凸轮轴 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_4ea38d5f0b8db03c,凸轮轴,outgoing,[513],513
obs_0df08929e84f,被 凸轮轴箱 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_1efa35d68473ffad,凸轮轴箱,incoming,[464],464
obs_0e2c3ba946ee,与 重油沉淀柜 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_021e94630e77dcc2,重油沉淀柜,outgoing,[504],504
obs_0e337d6ebc91,被 JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_43a29fa6a565390b,JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损,incoming,[460],460
obs_0e39c4ef9079,与 机油失压 存在 导致 关系,relation_projection,relation,,,导致,ent_cec52651a7133b6a,机油失压,outgoing,[470],470
obs_0e4fdcd45dae,被 该轮 No.4 缸前不久进行循环检验拆装施工时对该缸轴颈造成过损伤 以 导致 关系连接,relation_projection,relation,,,导致,ent_649dd1669d1c3728,该轮 No.4 缸前不久进行循环检验拆装施工时对该缸轴颈造成过损伤,incoming,[503],503
obs_0e56b4caf3f3,与 高压油泵 存在 适用于 关系,relation_projection,relation,,,适用于,ent_feafbcc661b1d3a0,高压油泵,outgoing,[483],483
obs_0e58ea612eed,被 SHH 轮主机 No.1 增压器转子弯曲变形 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_ed032dd078b06746,SHH 轮主机 No.1 增压器转子弯曲变形,incoming,[486],486
obs_0e7b3a2b0fa9,与 主机压缩压力降低 存在 导致 关系,relation_projection,relation,,,导致,ent_342986942fe518cd,主机压缩压力降低,outgoing,[461],461
obs_0e83fc8cfc24,与 No.1～No.6 缸 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_6aeaf426da81f3bb,No.1～No.6 缸,outgoing,[495],495
obs_0ea3f5fc3742,被 MH 轮 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_edae5e3fbfc40df0,MH 轮,incoming,[509],509
obs_0eb2b437d447,与 印度贝迪港锚地 存在 发生于 关系,relation_projection,relation,,,发生于,ent_575b91b26761cbba,印度贝迪港锚地,outgoing,[473],473
obs_0eb6f3891852,与 滚轮 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_dce91c57d1a441bd,滚轮,outgoing,"[464, 465]",464|465
obs_0ec9c36ef26b,制造年份：1989 年,attribute,entity_attribute,制造年份,1989 年,,,,,[468],468
obs_0ecb6a0b788a,被 链轨减振橡皮全部脱落 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_f012b0ae7e8c8041,链轨减振橡皮全部脱落,incoming,[502],502
obs_0efd817d92f9,被 JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_43a29fa6a565390b,JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损,incoming,[460],460
obs_0f241cedcf5e,与 换新两根螺栓 存在 采取 关系,relation_projection,relation,,,采取,ent_802693a77a3c74bc,换新两根螺栓,outgoing,[501],501
obs_0f3de905d759,与 美国长滩港 存在 发生于 关系,relation_projection,relation,,,发生于,ent_8df2ce924bf2378a,美国长滩港,outgoing,[507],507
obs_0f4955e886a0,状态：船存,attribute,entity_attribute,状态,船存,,,,,[463],463
obs_0f496c8216a0,被 吊缸检查 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_833f2dbf20d354c0,吊缸检查,incoming,[485],485
obs_0f4d376a1fbc,被 油嘴雾化不良 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_fdbabd08f5cf65cf,油嘴雾化不良,incoming,[461],461
obs_0f4eb6338c47,与 油嘴 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_291d5af79cacef34,油嘴,outgoing,[492],492
obs_0f4f912a6bf3,与 柱塞下部 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_04cd2af98543499a,柱塞下部,outgoing,[483],483
obs_0f5c19fa596d,被 GAY 轮主机透平重复发生故障和损坏 以 采取 关系连接,relation_projection,relation,,,采取,ent_00b5eb72aadb3c14,GAY 轮主机透平重复发生故障和损坏,incoming,[462],462
obs_0f5ee09d0aab,被 SHH 轮主机 No.3 缸活塞水伸缩管断裂事故 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_b9200948f20e1f90,SHH 轮主机 No.3 缸活塞水伸缩管断裂事故,incoming,[488],488
obs_0f608daefec2,制造年份：1976 年,attribute,entity_attribute,制造年份,1976 年,,,,,"[491, 492]",491|492
obs_0f7ab8759ad2,实际温度：126℃,attribute,entity_attribute,实际温度,126℃,,,,,[481],481
obs_0f860f8cc821,与 喷油和气阀定时过于提前 存在 导致 关系,relation_projection,relation,,,导致,ent_ef4231cb3cc2c699,喷油和气阀定时过于提前,outgoing,[511],511
obs_0fabade546c5,与 链条 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_8201dacc822abf13,链条,outgoing,[459],459
obs_0fb3c113c76b,被 MH 轮主机燃用劣质燃油，缸套异常磨损 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_8e2249fcb93a35e2,MH 轮主机燃用劣质燃油，缸套异常磨损,incoming,[507],507
obs_0fbab842b9f9,被 GJS 轮主机凸轮轴断裂事故 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_b37120d2c5438c93,GJS 轮主机凸轮轴断裂事故,incoming,[513],513
obs_0fdcce04ef64,被 船底和水下部分严重被海生物及藻类污染 以 导致 关系连接,relation_projection,relation,,,导致,ent_116775e69644c7bf,船底和水下部分严重被海生物及藻类污染,incoming,[484],484
obs_0fe69a615c9e,被 失去密封作用 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_5eae6d700c6ac7dd,失去密封作用,incoming,[466],466
obs_0fede3dec81d,被 CH 轮主机增压器轴承多次烧毁、转子损坏 以 采取 关系连接,relation_projection,relation,,,采取,ent_5f768272d7c09e3d,CH 轮主机增压器轴承多次烧毁、转子损坏,incoming,[496],496
obs_1001ee1ba67b,被 主机动车时未发现中间轴承已经无油 以 导致 关系连接,relation_projection,relation,,,导致,ent_fed920bbda43f4fc,主机动车时未发现中间轴承已经无油,incoming,[500],500
obs_1005358f5045,被 JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损 以 原因是 关系连接,relation_projection,relation,,,原因是,ent_43a29fa6a565390b,JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损,incoming,[460],460
obs_10087d350d63,被 排烟高温 以 导致 关系连接,relation_projection,relation,,,导致,ent_9cb657cd9c058402,排烟高温,incoming,[491],491
obs_1015c3a09c4e,被 ××轮因主机失控造成重大碰撞事故 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_3128ae3e355d5885,××轮因主机失控造成重大碰撞事故,incoming,[468],468
obs_10181105ce5b,与 伴有异味 存在 表现为 关系,relation_projection,relation,,,表现为,ent_b4fbdf35f4de3f17,伴有异味,outgoing,[476],476
obs_105cb6420123,被 SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_e9db8d962395997b,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,incoming,[504],504
obs_107f11871f33,与 主机 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_c36804f0e8a37b9b,主机,outgoing,[465],465
obs_10852baaf3ad,与 活塞令 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_3a12eba919928b26,活塞令,outgoing,[505],505
obs_10871c7490f8,被 JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_43a29fa6a565390b,JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损,incoming,[460],460
obs_10a17d1e294e,被 GAY 轮主机透平重复发生故障和损坏 以 采取 关系连接,relation_projection,relation,,,采取,ent_00b5eb72aadb3c14,GAY 轮主机透平重复发生故障和损坏,incoming,[462],462
obs_10b00acd7634,与 凸轮轴 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_4ea38d5f0b8db03c,凸轮轴,outgoing,[513],513
obs_10c0e43d9c85,被 C 轮主机增压器频繁喘振 以 原因是 关系连接,relation_projection,relation,,,原因是,ent_9b771f820f5acbd2,C 轮主机增压器频繁喘振,incoming,[471],471
obs_10f715289876,被 JH 轮主机第 6 缸后主轴承螺栓断裂事故 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_d26653dde3111ea5,JH 轮主机第 6 缸后主轴承螺栓断裂事故,incoming,[501],501
obs_111992b74cef,与 主机 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_c36804f0e8a37b9b,主机,outgoing,[480],480
obs_112431bc857b,与 缸套 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_67654c5f4f2e5d29,缸套,outgoing,[511],511
obs_1125c534385a,被 把前面第 1~4 缸的凸轮轴整体向后调节 9 度后再将考比林焊牢 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_03139763483a286e,把前面第 1~4 缸的凸轮轴整体向后调节 9 度后再将考比林焊牢,incoming,[510],510
