relationship_id,neo4j_rel_type,source_entity_id,target_entity_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
rel_25e71bbce8b278b6,REL_9899E5D4D0,ent_04dd600be9eafc3b,ent_8b7c7993f63a4897,保险销也未用钢丝保险,保险插销移位,原因因素,故障损伤,导致,导致,导致,造成,"[""造成""]",造成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[465],465,CAUSES,导致,Causes,导致 / Causes
rel_2b3a922483c70610,REL_EDD5CAA12A,ent_04ee399e95bfb166,ent_866d3755cd6efd2e,断令,第 6 缸,故障损伤,设备部件,发生部位,发生部位,发生部位,发现...断令,"[""发现...断令""]",发现...断令,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[507],507,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_e77da22f1c4236d6,REL_EDD5CAA12A,ent_04ee399e95bfb166,ent_d35a199697fac10e,断令,第 1 缸,故障损伤,设备部件,发生部位,发生部位,发生部位,发现...断裂,"[""发现...断裂""]",发现...断裂,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[507],507,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_d7a5573d96a3503b,REL_EDD5CAA12A,ent_04ee399e95bfb166,ent_d7a5ace2f02cff5c,断令,第 1、2、3 道令,故障损伤,设备部件,发生部位,发生部位,发生部位,出现,"[""出现""]",出现,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[507],507,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_6fd5cac07f099ccf,REL_F397DD8B78,ent_050c5f117d914bef,ent_e43190dd2b913b2e,堆焊修理,活塞,处置措施,设备部件,处理对象,处理对象,处理对象,处理对象,"[""处理对象""]",处理对象,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[494],494,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_c205c1b1380d8d55,REL_E225E6AD07,ent_0519624acb43ac50,ent_feafbcc661b1d3a0,柱塞套筒,高压油泵,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,高压油泵柱塞套筒,"[""高压油泵柱塞套筒""]",高压油泵柱塞套筒,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[482],482,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_c820d76658b5fa5a,REL_E225E6AD07,ent_056309e9647e5144,ent_f8994718e56e2371,扫气口,扫气箱,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,属于,"[""属于""]",属于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[493],493,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_ecc18d0175db9fe1,REL_E225E6AD07,ent_05f638af655fdc76,ent_c36804f0e8a37b9b,第 1~4 缸,主机,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,主机第 1~4 缸,"[""主机第 1~4 缸""]",主机第 1~4 缸,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[511],511,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_43326bbc8c47f1be,REL_9899E5D4D0,ent_072ddfdc9f382cf2,ent_342986942fe518cd,燃烧恶化,主机压缩压力降低,故障损伤,故障损伤,导致,导致,导致,使,"[""使""]",使,,unmapped,null,[461],461,CAUSES,导致,Causes,导致 / Causes
rel_b9e9c103c23149dc,REL_9899E5D4D0,ent_072ddfdc9f382cf2,ent_898231ae4b23a8b1,燃烧恶化,有的缸爆燃,故障损伤,故障损伤,导致,导致,导致,进而造成,"[""进而造成""]",进而造成,,unmapped,null,[461],461,CAUSES,导致,Causes,导致 / Causes
rel_4a3952353ade3dc1,REL_9899E5D4D0,ent_072ddfdc9f382cf2,ent_cb89533744b2489b,燃烧恶化,有的缸不能发火,故障损伤,故障损伤,导致,导致,导致,进而造成,"[""进而造成""]",进而造成,,unmapped,null,[461],461,CAUSES,导致,Causes,导致 / Causes
rel_d40825f7cabe7435,REL_9899E5D4D0,ent_07313b4c380d2325,ent_e0f2be862d901abc,个别油泵受过伤,卡阻现象,原因因素,故障损伤,导致,导致,导致,因...个别油泵受过伤...发生卡阻,"[""因...个别油泵受过伤...发生卡阻""]",因...个别油泵受过伤...发生卡阻,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[482],482,CAUSES,导致,Causes,导致 / Causes
rel_a1687d79388825ac,REL_9899E5D4D0,ent_076261799ed2e6bf,ent_3ff93d1c6327c662,滚轮窜动和撞击,滚轮导套移位损坏,故障损伤,故障损伤,导致,导致,导致,导致,"[""导致""]",导致,,unmapped,null,[465],465,CAUSES,导致,Causes,导致 / Causes
rel_2dbdafebe3dd3f7f,REL_9899E5D4D0,ent_076261799ed2e6bf,ent_ad1d92d85f7745c9,滚轮窜动和撞击,凸轮拉毛,故障损伤,故障损伤,导致,导致,导致,导致,"[""导致""]",导致,,unmapped,null,[465],465,CAUSES,导致,Causes,导致 / Causes
rel_1b62acd205d29cae,REL_9899E5D4D0,ent_076261799ed2e6bf,ent_b716ca45bd8abd8a,滚轮窜动和撞击,凸轮磨损,故障损伤,故障损伤,导致,导致,导致,导致,"[""导致""]",导致,,unmapped,null,[465],465,CAUSES,导致,Causes,导致 / Causes
rel_88ef07668e4fa314,REL_9899E5D4D0,ent_076261799ed2e6bf,ent_df899e7892f003c0,滚轮窜动和撞击,滚轮局部撞碎,故障损伤,故障损伤,导致,导致,导致,导致,"[""导致""]",导致,,unmapped,null,[465],465,CAUSES,导致,Causes,导致 / Causes
rel_48aca2106a55c131,REL_F397DD8B78,ent_081bfce9b59cfeda,ent_26a3b33a9a1e8566,转子和喷嘴环化学清洗,喷嘴环,处置措施,设备部件,处理对象,处理对象,处理对象,化学清洗,"[""化学清洗""]",化学清洗,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[466],466,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_d6bb1e631da17779,REL_F397DD8B78,ent_081bfce9b59cfeda,ent_a385d3fce78c2bae,转子和喷嘴环化学清洗,转子,处置措施,设备部件,处理对象,处理对象,处理对象,化学清洗,"[""化学清洗""]",化学清洗,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[466],466,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_b46181d46f5b4b9f,REL_F397DD8B78,ent_084d581f3d7c807d,ent_1a8063e37d9eb726,将主机凸轮轴第 4 缸考比林拆除,第 4 缸考比林,处置措施,设备部件,处理对象,处理对象,处理对象,处理对象,"[""处理对象""]",处理对象,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[510],510,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_b1b97ac7914c0c6e,REL_EDD5CAA12A,ent_086357aacb19f812,ent_c36804f0e8a37b9b,转速波动,主机,故障损伤,设备部件,发生部位,发生部位,发生部位,主机转速波动,"[""主机转速波动""]",主机转速波动,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[479],479,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_7394fb960d280024,REL_9899E5D4D0,ent_094f5bfcfd3149aa,ent_c56324f62601108b,严重违反主机安全操作规程,巨大损伤,原因因素,故障损伤,导致,导致,导致,必然带来,"[""必然带来""]",必然带来,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[475],475,CAUSES,导致,Causes,导致 / Causes
rel_ab25e15b254199d0,REL_9899E5D4D0,ent_09dd813673cb00a5,ent_3b4240ff3d2cd2e8,逐渐将主机加速至 85 r/min,第 4 缸凸轮油管后端轴封处有烟气渗出,原因因素,故障损伤,导致,导致,导致,加速...此时发现,"[""加速...此时发现""]",加速...此时发现,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[476],476,CAUSES,导致,Causes,导致 / Causes
rel_507c7b310962464c,REL_9899E5D4D0,ent_09dd813673cb00a5,ent_969ca5f8251709f0,逐渐将主机加速至 85 r/min,第 2 缸活塞顶部有一直径约 5mm 的小孔,原因因素,故障损伤,导致,导致,导致,加速...后发现,"[""加速...后发现""]",加速...后发现,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[476],476,CAUSES,导致,Causes,导致 / Causes
rel_b27cdf0f4d537e75,REL_EDD5CAA12A,ent_0a24e6d5391a8078,ent_a385d3fce78c2bae,转子弯曲变形,转子,故障损伤,设备部件,发生部位,发生部位,发生部位,发生部位,"[""发生部位""]",发生部位,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[486],486,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_0eecf868de8e4313,REL_9899E5D4D0,ent_0a3a72965f6ad883,ent_6f11f4be5010fd13,锁紧螺母松动程度并不严重,排温变化表现为较缓慢而非突变,原因因素,故障损伤,导致,导致,导致,所以,"[""所以""]",所以,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[480],480,CAUSES,导致,Causes,导致 / Causes
rel_ebbb3c6a7bea54d6,REL_B855FE5F5B,ent_0a6c17933faa6ed2,ent_0e35b0fd034c9469,FH 轮主机高压油泵柱塞多次咬伤、咬死,松动,事故案例,原因因素,原因是,原因是,原因是,原因是,"[""原因是""]",原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""原因是"", ""relation_key"": ""原因是"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""原因因素""}",[481],481,CAUSED_BY,原因是,Caused By,原因是 / Caused By
rel_b5295fc4645960bf,REL_5D9506010F,ent_0a6c17933faa6ed2,ent_5854eeb1fdd5e34f,FH 轮主机高压油泵柱塞多次咬伤、咬死,高压油泵柱塞咬死,事故案例,故障损伤,表现为,表现为,表现为,表现为,"[""表现为""]",表现为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[481],481,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_3e8002c85f12c758,REL_5D9506010F,ent_0a6c17933faa6ed2,ent_71bcafd8779d084c,FH 轮主机高压油泵柱塞多次咬伤、咬死,高压油泵柱塞咬住,事故案例,故障损伤,表现为,表现为,表现为,表现为,"[""表现为""]",表现为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[481],481,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_974229f03605e1c8,REL_3F8A56C3E0,ent_0a6c17933faa6ed2,ent_86eb2143dc6d62fb,FH 轮主机高压油泵柱塞多次咬伤、咬死,意大利热那亚港,事故案例,地点,发生于,发生于,发生于,发生于,"[""发生于""]",发生于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""地点""}",[481],481,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_f1cb39cb86263acd,REL_B855FE5F5B,ent_0a6c17933faa6ed2,ent_996346d0400138f7,FH 轮主机高压油泵柱塞多次咬伤、咬死,进、回油阀调节杆长度及锁紧程度未测量和检查,事故案例,原因因素,原因是,原因是,原因是,原因是,"[""原因是""]",原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""原因是"", ""relation_key"": ""原因是"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""原因因素""}",[481],481,CAUSED_BY,原因是,Caused By,原因是 / Caused By
rel_97d6dad4e01ab0ed,REL_27FBB3DC61,ent_0a6c17933faa6ed2,ent_a8b5aa94a7d8af48,FH 轮主机高压油泵柱塞多次咬伤、咬死,高压油泵柱塞,事故案例,设备部件,涉及设备,涉及设备,涉及设备,涉及,"[""涉及""]",涉及,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[481],481,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_450ff61d842d84f0,REL_5D9506010F,ent_0a6c17933faa6ed2,ent_ab408864487a410d,FH 轮主机高压油泵柱塞多次咬伤、咬死,高压油泵柱塞咬伤,事故案例,故障损伤,表现为,表现为,表现为,表现为,"[""表现为""]",表现为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[481],481,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_a8f2efacc0647c15,REL_B855FE5F5B,ent_0a6c17933faa6ed2,ent_adfb12c88a2365c6,FH 轮主机高压油泵柱塞多次咬伤、咬死,燃油实际进机温度偏低,事故案例,原因因素,原因是,原因是,原因是,原因是,"[""原因是""]",原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""原因是"", ""relation_key"": ""原因是"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""原因因素""}",[481],481,CAUSED_BY,原因是,Caused By,原因是 / Caused By
rel_9b63a210a9c400ea,REL_0D95676A27,ent_0a6c17933faa6ed2,ent_d2371daeda3a7c2e,FH 轮主机高压油泵柱塞多次咬伤、咬死,应对进、回油阀调节杆长度及锁紧程度进行测量和检查,事故案例,防范要求,教训为,教训为,教训为,教训为,"[""教训为""]",教训为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""教训为"", ""relation_key"": ""教训为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""防范要求""}",[481],481,YIELDS_LESSON,教训为,Yields Lesson,教训为 / Yields Lesson
rel_0fd0172eb3ff15fc,REL_5BE0DD1AA4,ent_0a6c17933faa6ed2,ent_ea1f4a8ec6bdee4d,FH 轮主机高压油泵柱塞多次咬伤、咬死,更换第 8 缸高压油泵柱塞,事故案例,处置措施,采取,采取,采取,采取,"[""采取""]",采取,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采取"", ""relation_key"": ""采取"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""处置措施""}",[481],481,ADOPTS,采取,Adopts,采取 / Adopts
rel_7abbec3f34e562e5,REL_27FBB3DC61,ent_0a6c17933faa6ed2,ent_feafbcc661b1d3a0,FH 轮主机高压油泵柱塞多次咬伤、咬死,高压油泵,事故案例,设备部件,涉及设备,涉及设备,涉及设备,涉及,"[""涉及""]",涉及,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[481],481,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_5e118fe93764f2ec,REL_EDD5CAA12A,ent_0c35b40db069e251,ent_d946bed6647fb563,主机某缸缸头出现裂纹,缸头,故障损伤,设备部件,发生部位,发生部位,发生部位,缸头,"[""缸头""]",缸头,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[498],498,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_f829959b59ce3cc5,REL_F397DD8B78,ent_0c74a21a8472c0f0,ent_866d3755cd6efd2e,对第 4、6 缸吊缸检查,第 6 缸,处置措施,设备部件,处理对象,处理对象,处理对象,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[493],493,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
